customer_id,signup_date,region,company_size,industry,acquisition_channel,churn_x,churn_y,churn
CUST_14076,2024-12-26,North India,Medium,Healthcare,Paid Ads,0,0,0
CUST_14077,2024-03-17,West India,Small,Healthcare,Organic,0,0,0
CUST_14078,2025-05-23,International,Small,Retail,Paid Ads,0,0,0
CUST_14079,2024-06-12,South India,Small,Finance,Paid Ads,1,0,0
CUST_14080,2024-01-09,North India,Medium,Tech,Organic,1,0,0
CUST_14081,2024-06-23,South India,Small,Retail,Organic,1,0,0
CUST_14082,2025-04-06,West India,Medium,Tech,Paid Ads,0,0,0
CUST_14083,2024-11-02,West India,Medium,Healthcare,Referral,0,0,0
CUST_14084,2025-08-10,West India,Medium,Finance,Organic,1,1,0
CUST_14085,2024-09-01,South India,Large,Finance,Paid Ads,0,0,1
CUST_14086,2024-05-01,South India,Small,Healthcare,Organic,0,0,0
CUST_14087,2024-07-03,South India,Medium,Retail,Paid Ads,1,0,0
CUST_14088,2024-02-01,South India,Medium,Healthcare,Organic,1,1,0
CUST_14089,2025-07-22,South India,Small,Retail,Paid Ads,1,0,0
CUST_14090,2024-11-05,International,Small,Healthcare,Referral,0,0,1
CUST_14091,2025-01-06,North India,Small,Tech,Paid Ads,0,1,0
CUST_14092,2025-10-17,North India,Small,Finance,Organic,0,1,0
CUST_14093,2025-08-18,West India,Small,Tech,Paid Ads,1,0,1
CUST_14094,2024-02-25,West India,Large,Retail,Paid Ads,0,0,0
CUST_14095,2024-09-29,North India,Small,Retail,Organic,1,0,0
CUST_14096,2025-04-08,South India,Small,Healthcare,Organic,1,0,0
CUST_14097,2025-11-08,South India,Medium,Tech,Organic,1,0,1
CUST_14098,2025-03-31,North India,Medium,Finance,Referral,0,0,0
CUST_14099,2025-10-31,West India,Small,Retail,Organic,0,0,0
CUST_14100,2024-09-05,West India,Medium,Healthcare,Paid Ads,0,0,0
CUST_14101,2025-11-28,North India,Small,Finance,Paid Ads,1,0,0
CUST_14102,2024-03-18,West India,Medium,Healthcare,Organic,0,0,0
CUST_14103,2025-06-17,West India,Small,Retail,Organic,1,1,0
CUST_14104,2024-04-17,International,Small,Finance,Paid Ads,0,0,0
CUST_14105,2024-09-29,West India,Medium,Healthcare,Organic,0,0,0
CUST_14106,2024-01-15,South India,Small,Retail,Paid Ads,1,0,1
CUST_14107,2025-01-04,South India,Small,Healthcare,Paid Ads,0,0,0
CUST_14108,2024-10-30,North India,Medium,Healthcare,Paid Ads,0,0,0
CUST_14109,2025-11-02,North India,Large,Healthcare,Paid Ads,0,0,0
CUST_14110,2024-07-23,North India,Small,Finance,Paid Ads,1,0,1
CUST_14111,2024-04-22,South India,Small,Finance,Organic,0,0,0
CUST_14112,2025-11-10,West India,Medium,Retail,Organic,1,1,0
CUST_14113,2024-09-09,South India,Medium,Healthcare,Referral,1,1,0
CUST_14114,2025-03-16,International,Medium,Finance,Paid Ads,1,1,1
CUST_14115,2024-07-04,North India,Medium,Finance,Organic,1,0,0
CUST_14116,2024-08-14,South India,Medium,Healthcare,Referral,1,1,1
CUST_14117,2025-06-11,South India,Small,Retail,Referral,0,0,0
CUST_14118,2025-10-29,South India,Medium,Tech,Paid Ads,1,0,1
CUST_14119,2024-12-19,South India,Small,Healthcare,Organic,0,0,0
CUST_14120,2025-09-14,West India,Small,Retail,Organic,0,1,0
CUST_14121,2024-01-01,South India,Small,Tech,Paid Ads,0,0,0
CUST_14122,2025-07-06,West India,Small,Retail,Organic,0,0,0
CUST_14123,2025-07-13,South India,Small,Tech,Referral,1,1,1
CUST_14124,2025-02-23,South India,Medium,Tech,Paid Ads,0,0,0
CUST_14125,2025-09-11,West India,Small,Retail,Organic,1,1,0
CUST_14126,2024-06-09,North India,Large,Finance,Paid Ads,0,0,0
CUST_14127,2024-06-09,North India,Medium,Retail,Paid Ads,0,0,0
CUST_14128,2024-05-07,South India,Small,Tech,Organic,1,0,0
CUST_14129,2025-12-22,South India,Medium,Healthcare,Organic,0,1,0
CUST_14130,2024-05-30,South India,Small,Tech,Referral,1,1,1
CUST_14131,2025-03-19,North India,Small,Tech,Paid Ads,0,0,0
CUST_14132,2025-04-15,South India,Large,Retail,Organic,0,0,0
CUST_14133,2025-04-07,North India,Small,Tech,Organic,1,1,1
CUST_14134,2025-12-30,West India,Medium,Healthcare,Organic,1,0,0
CUST_14135,2024-01-30,South India,Large,Finance,Paid Ads,0,0,0
CUST_14136,2025-04-17,International,Small,Healthcare,Referral,0,0,0
CUST_14137,2025-07-10,South India,Medium,Finance,Organic,0,0,0
CUST_14138,2024-03-20,West India,Medium,Healthcare,Paid Ads,0,1,1
CUST_14139,2024-02-08,West India,Medium,Finance,Organic,0,0,0
CUST_14140,2024-08-27,South India,Small,Retail,Organic,1,0,0
CUST_14141,2025-07-10,International,Large,Finance,Paid Ads,0,0,0
CUST_14142,2025-08-12,North India,Small,Retail,Organic,0,0,0
CUST_14143,2024-12-02,South India,Medium,Healthcare,Paid Ads,0,0,0
CUST_14144,2024-10-06,North India,Small,Tech,Paid Ads,0,0,0
CUST_14145,2024-04-25,International,Large,Retail,Organic,0,0,0
CUST_14146,2024-09-25,West India,Small,Finance,Paid Ads,0,0,0
CUST_14147,2024-11-30,South India,Medium,Retail,Paid Ads,0,1,0
CUST_14148,2024-11-07,North India,Large,Retail,Paid Ads,0,0,0
CUST_14149,2024-02-22,South India,Small,Retail,Organic,0,0,0
CUST_14150,2024-03-08,North India,Small,Retail,Paid Ads,1,0,0
CUST_14151,2025-11-24,North India,Small,Tech,Paid Ads,1,0,1
CUST_14152,2024-02-03,South India,Small,Retail,Paid Ads,0,1,1
CUST_14153,2025-01-20,North India,Medium,Healthcare,Organic,0,0,0
CUST_14154,2024-09-05,International,Medium,Retail,Organic,1,0,0
CUST_14155,2024-04-20,North India,Small,Retail,Organic,1,0,1
CUST_14156,2024-04-03,West India,Medium,Tech,Organic,0,1,0
CUST_14157,2025-02-13,South India,Small,Healthcare,Paid Ads,1,1,1
CUST_14158,2024-06-27,International,Large,Tech,Organic,0,0,0
CUST_14159,2024-02-16,South India,Large,Tech,Paid Ads,0,0,0
CUST_14160,2025-08-26,North India,Medium,Healthcare,Paid Ads,0,0,0
CUST_14161,2025-01-10,West India,Large,Healthcare,Organic,0,0,0
CUST_14162,2025-12-24,West India,Large,Retail,Paid Ads,1,0,0
CUST_14163,2025-08-09,South India,Medium,Healthcare,Organic,1,1,1
CUST_14164,2024-07-20,North India,Large,Retail,Organic,1,0,1
CUST_14165,2025-03-20,North India,Large,Tech,Paid Ads,0,0,0
CUST_14166,2024-10-23,South India,Small,Retail,Paid Ads,1,0,0
CUST_14167,2024-11-03,North India,Medium,Retail,Organic,1,1,0
CUST_14168,2025-12-23,South India,Small,Healthcare,Paid Ads,1,1,0
CUST_14169,2025-05-07,South India,Medium,Tech,Organic,0,0,0
CUST_14170,2024-12-03,South India,Medium,Healthcare,Organic,1,0,1
CUST_14171,2025-10-07,South India,Large,Tech,Paid Ads,1,0,0
CUST_14172,2024-03-06,West India,Medium,Finance,Organic,0,0,0
CUST_14173,2025-02-25,North India,Small,Tech,Organic,0,0,0
CUST_14174,2025-06-23,North India,Small,Tech,Paid Ads,1,0,0
CUST_14175,2025-09-20,South India,Small,Tech,Organic,0,1,0
CUST_14176,2025-05-07,South India,Small,Tech,Referral,0,0,0
CUST_14177,2024-11-12,North India,Medium,Retail,Organic,1,1,0
CUST_14178,2025-09-17,South India,Medium,Healthcare,Paid Ads,0,0,0
CUST_14179,2024-03-15,West India,Large,Tech,Referral,0,0,0
CUST_14180,2025-12-14,International,Medium,Retail,Paid Ads,0,0,0
CUST_14181,2024-02-28,West India,Small,Healthcare,Paid Ads,0,0,0
CUST_14182,2025-01-20,North India,Small,Retail,Referral,1,0,0
CUST_14183,2024-01-15,North India,Small,Tech,Organic,1,1,0
CUST_14184,2024-08-18,International,Small,Healthcare,Referral,0,0,0
CUST_14185,2025-09-08,North India,Small,Tech,Referral,1,0,0
CUST_14186,2025-11-07,North India,Small,Finance,Organic,0,0,0
CUST_14187,2024-07-17,North India,Small,Retail,Paid Ads,0,0,0
CUST_14188,2024-12-19,West India,Medium,Tech,Organic,0,0,0
CUST_14189,2024-02-04,North India,Small,Healthcare,Referral,0,0,1
CUST_14190,2024-06-10,North India,Small,Healthcare,Organic,0,0,0
CUST_14191,2025-04-15,West India,Small,Retail,Organic,1,1,1
CUST_14192,2025-06-14,West India,Small,Finance,Referral,0,0,0
CUST_14193,2025-02-26,North India,Medium,Tech,Paid Ads,1,0,1
CUST_14194,2024-12-13,West India,Large,Healthcare,Referral,1,1,0
CUST_14195,2025-11-24,South India,Small,Finance,Paid Ads,1,1,0
CUST_14196,2024-05-26,West India,Small,Healthcare,Referral,0,0,0
CUST_14197,2025-01-08,South India,Medium,Retail,Referral,0,0,0
CUST_14198,2025-11-18,North India,Small,Healthcare,Organic,1,0,1
CUST_14199,2025-11-05,West India,Small,Finance,Paid Ads,0,0,0
CUST_14200,2025-02-19,North India,Medium,Healthcare,Referral,1,0,0
CUST_14201,2025-11-17,South India,Small,Finance,Referral,1,1,1
CUST_14202,2025-05-08,South India,Small,Retail,Organic,0,0,0
CUST_14203,2025-07-12,International,Small,Retail,Referral,1,1,0
CUST_14204,2024-09-12,South India,Small,Retail,Organic,1,1,0
CUST_14205,2025-11-16,South India,Small,Healthcare,Referral,1,1,1
CUST_14206,2024-04-12,North India,Small,Retail,Organic,1,1,1
CUST_14207,2024-04-30,North India,Medium,Retail,Referral,0,1,0
CUST_14208,2025-02-22,West India,Small,Retail,Organic,0,0,0
CUST_14209,2024-12-15,West India,Small,Finance,Organic,0,1,1
CUST_14210,2025-10-18,West India,Medium,Retail,Paid Ads,1,1,0
CUST_14211,2024-02-11,International,Medium,Healthcare,Organic,1,1,1
CUST_14212,2025-01-01,West India,Small,Healthcare,Organic,1,1,1
CUST_14213,2024-01-29,South India,Medium,Retail,Organic,1,1,0
CUST_14214,2024-01-14,North India,Medium,Healthcare,Paid Ads,1,0,0
CUST_14215,2025-04-29,North India,Medium,Retail,Paid Ads,0,0,0
CUST_14216,2024-07-07,North India,Small,Retail,Organic,1,1,0
CUST_14217,2024-10-21,South India,Small,Healthcare,Organic,0,0,0
CUST_14218,2024-07-01,North India,Large,Tech,Paid Ads,0,1,0
CUST_14219,2025-07-01,West India,Small,Healthcare,Organic,0,0,0
CUST_14220,2024-02-06,North India,Large,Finance,Paid Ads,0,0,0
CUST_14221,2024-01-14,North India,Small,Finance,Organic,0,0,0
CUST_14222,2025-09-26,North India,Medium,Tech,Paid Ads,1,1,1
CUST_14223,2025-08-17,South India,Small,Finance,Referral,0,0,0
CUST_14224,2024-06-07,North India,Small,Healthcare,Referral,0,0,0
CUST_14225,2025-05-08,South India,Medium,Healthcare,Organic,0,0,0
CUST_14226,2024-11-24,North India,Medium,Finance,Organic,1,0,0
CUST_14227,2025-09-05,West India,Small,Retail,Organic,1,0,0
CUST_14228,2024-03-23,West India,Small,Finance,Referral,1,1,0
CUST_14229,2025-07-09,South India,Small,Tech,Referral,1,1,0
CUST_14230,2025-08-02,South India,Small,Finance,Organic,1,1,0
CUST_14231,2025-07-13,West India,Small,Tech,Organic,0,0,0
CUST_14232,2025-07-22,South India,Large,Tech,Paid Ads,0,1,0
CUST_14233,2025-08-09,South India,Medium,Healthcare,Organic,1,0,0
CUST_14234,2024-01-22,North India,Medium,Finance,Referral,0,0,1
CUST_14235,2024-05-11,West India,Medium,Retail,Referral,0,1,0
CUST_14236,2025-04-09,West India,Large,Tech,Organic,0,0,0
CUST_14237,2025-03-31,International,Medium,Finance,Referral,0,0,0
CUST_14238,2024-10-28,South India,Medium,Finance,Paid Ads,0,0,0
CUST_14239,2024-09-23,South India,Small,Healthcare,Paid Ads,1,0,0
CUST_14240,2025-01-29,North India,Medium,Retail,Referral,1,1,1
CUST_14241,2024-04-29,West India,Medium,Retail,Paid Ads,1,0,0
CUST_14242,2024-09-02,South India,Small,Finance,Organic,0,1,0
CUST_14243,2025-07-21,North India,Small,Retail,Referral,0,0,0
CUST_14244,2024-02-07,North India,Small,Tech,Referral,1,1,1
CUST_14245,2024-09-01,West India,Small,Healthcare,Referral,0,0,0
CUST_14246,2024-01-21,South India,Small,Finance,Paid Ads,1,1,1
CUST_14247,2024-04-19,International,Medium,Retail,Organic,0,0,0
CUST_14248,2025-08-28,North India,Medium,Finance,Organic,1,0,0
CUST_14249,2025-01-28,South India,Small,Retail,Paid Ads,0,0,0
CUST_14250,2025-02-13,South India,Small,Tech,Paid Ads,0,0,0
CUST_14251,2025-10-09,South India,Medium,Finance,Paid Ads,1,0,0
CUST_14252,2024-01-08,North India,Small,Healthcare,Organic,0,0,0
CUST_14253,2025-03-19,West India,Large,Retail,Referral,1,0,0
CUST_14254,2024-11-23,South India,Small,Healthcare,Paid Ads,1,0,1
CUST_14255,2024-10-16,North India,Small,Healthcare,Paid Ads,1,0,0
CUST_14256,2025-05-25,West India,Small,Tech,Paid Ads,1,0,0
CUST_14257,2024-12-26,South India,Medium,Tech,Paid Ads,1,0,0
CUST_14258,2025-08-21,North India,Small,Retail,Organic,0,0,0
CUST_14259,2025-12-16,South India,Medium,Finance,Paid Ads,1,1,0
CUST_14260,2024-08-06,South India,Large,Retail,Paid Ads,0,0,0
CUST_14261,2025-02-09,North India,Small,Retail,Paid Ads,0,0,0
CUST_14262,2025-09-12,South India,Large,Tech,Organic,0,0,0
CUST_14263,2024-08-07,North India,Medium,Retail,Paid Ads,0,1,0
CUST_14264,2025-08-17,International,Small,Retail,Organic,1,0,0
CUST_14265,2024-04-16,South India,Medium,Finance,Referral,0,0,0
CUST_14266,2025-08-03,South India,Small,Retail,Paid Ads,1,0,1
CUST_14267,2025-08-31,West India,Medium,Finance,Paid Ads,1,1,1
CUST_14268,2025-12-24,South India,Large,Retail,Organic,1,0,0
CUST_14269,2024-10-12,South India,Large,Tech,Organic,0,0,0
CUST_14270,2024-01-08,North India,Small,Retail,Organic,1,0,0
CUST_14271,2024-07-07,International,Small,Finance,Organic,1,0,0
CUST_14272,2024-03-21,South India,Large,Healthcare,Paid Ads,0,0,0
CUST_14273,2024-04-17,International,Medium,Finance,Referral,0,0,0
CUST_14274,2024-11-16,West India,Medium,Retail,Referral,0,0,1
CUST_14275,2025-08-01,North India,Medium,Retail,Organic,0,1,1
CUST_14276,2025-11-16,West India,Medium,Retail,Organic,0,0,0
CUST_14277,2024-12-11,South India,Medium,Finance,Paid Ads,1,1,0
CUST_14278,2024-11-23,South India,Medium,Finance,Organic,0,1,1
CUST_14279,2025-07-08,South India,Small,Tech,Organic,0,0,0
CUST_14280,2025-11-29,South India,Medium,Retail,Referral,0,1,1
CUST_14281,2024-10-28,International,Medium,Healthcare,Organic,0,0,0
CUST_14282,2024-07-18,North India,Large,Finance,Paid Ads,0,0,0
CUST_14283,2025-02-22,North India,Large,Finance,Organic,0,0,0
CUST_14284,2024-02-08,West India,Small,Finance,Organic,1,1,0
CUST_14285,2024-11-02,International,Medium,Finance,Referral,1,0,0
CUST_14286,2024-01-04,International,Large,Healthcare,Organic,0,0,0
CUST_14287,2025-09-24,West India,Small,Tech,Paid Ads,0,0,0
CUST_14288,2024-03-17,South India,Large,Healthcare,Paid Ads,0,0,0
CUST_14289,2025-04-12,South India,Medium,Healthcare,Organic,0,0,0
CUST_14290,2024-06-27,South India,Small,Finance,Paid Ads,0,0,0
CUST_14291,2025-10-06,South India,Medium,Finance,Paid Ads,1,1,1
CUST_14292,2024-10-02,South India,Large,Retail,Referral,0,0,0
CUST_14293,2024-05-31,International,Small,Tech,Paid Ads,0,0,0
CUST_14294,2024-06-12,International,Medium,Tech,Organic,1,0,0
CUST_14295,2024-10-16,North India,Small,Tech,Organic,1,0,1
CUST_14296,2025-01-12,West India,Small,Retail,Organic,1,0,0
CUST_14297,2025-09-12,North India,Small,Tech,Organic,0,0,1
CUST_14298,2025-09-29,South India,Small,Healthcare,Organic,0,1,0
CUST_14299,2024-11-05,International,Large,Finance,Organic,0,0,0
CUST_14300,2025-01-23,South India,Medium,Healthcare,Referral,0,0,0
CUST_14301,2025-10-19,West India,Medium,Healthcare,Organic,1,0,0
CUST_14302,2024-07-01,South India,Small,Tech,Organic,0,0,0
CUST_14303,2024-11-01,West India,Medium,Finance,Organic,0,0,0
CUST_14304,2024-03-12,North India,Small,Tech,Paid Ads,1,0,0
CUST_14305,2024-08-06,North India,Medium,Tech,Organic,1,1,0
CUST_14306,2025-12-19,South India,Small,Finance,Organic,0,0,0
CUST_14307,2024-06-21,North India,Small,Retail,Referral,1,0,0
CUST_14308,2025-10-14,North India,Large,Retail,Paid Ads,1,0,1
CUST_14309,2024-09-28,South India,Small,Retail,Organic,0,0,0
CUST_14310,2025-12-26,West India,Medium,Finance,Paid Ads,0,0,0
CUST_14311,2025-04-12,West India,Small,Healthcare,Organic,1,1,1
CUST_14312,2024-09-25,North India,Small,Healthcare,Referral,0,0,0
CUST_14313,2024-01-20,South India,Small,Finance,Paid Ads,1,0,1
CUST_14314,2025-07-31,West India,Large,Tech,Organic,0,0,0
CUST_14315,2025-05-17,South India,Large,Tech,Organic,1,0,1
CUST_14316,2024-05-26,South India,Small,Finance,Organic,0,0,0
CUST_14317,2025-03-04,South India,Medium,Tech,Organic,0,0,0
CUST_14318,2024-06-13,South India,Medium,Tech,Organic,0,0,0
CUST_14319,2024-11-05,North India,Small,Retail,Paid Ads,0,0,0
CUST_14320,2025-06-01,South India,Small,Finance,Referral,0,0,0
CUST_14321,2024-01-14,North India,Medium,Retail,Organic,0,0,0
CUST_14322,2024-05-11,North India,Medium,Healthcare,Organic,0,0,0
CUST_14323,2025-03-14,North India,Small,Healthcare,Organic,0,0,1
CUST_14324,2025-11-04,South India,Medium,Healthcare,Organic,1,0,1
CUST_14325,2024-09-19,West India,Large,Healthcare,Referral,0,0,0
CUST_14326,2025-10-04,West India,Small,Tech,Paid Ads,0,0,0
CUST_14327,2024-08-12,South India,Small,Tech,Paid Ads,1,0,1
CUST_14328,2024-09-14,North India,Large,Retail,Referral,1,0,0
CUST_14329,2024-08-21,South India,Small,Finance,Organic,0,0,1
CUST_14330,2024-12-01,South India,Medium,Tech,Organic,0,0,0
CUST_14331,2025-02-12,International,Medium,Finance,Paid Ads,0,0,0
CUST_14332,2024-01-24,South India,Small,Retail,Organic,0,0,0
CUST_14333,2024-09-27,North India,Small,Healthcare,Organic,0,1,1
CUST_14334,2024-04-04,South India,Medium,Tech,Referral,1,0,1
CUST_14335,2024-05-21,International,Small,Healthcare,Organic,0,0,0
CUST_14336,2025-11-24,South India,Large,Retail,Organic,0,0,0
CUST_14337,2025-12-18,South India,Small,Finance,Paid Ads,0,0,1
CUST_14338,2024-03-21,North India,Small,Tech,Referral,1,1,0
CUST_14339,2024-09-30,North India,Small,Finance,Organic,0,0,0
CUST_14340,2024-10-02,North India,Medium,Finance,Paid Ads,0,0,0
CUST_14341,2025-04-09,North India,Medium,Healthcare,Organic,0,0,0
CUST_14342,2024-07-26,South India,Medium,Tech,Referral,0,0,0
CUST_14343,2024-10-22,North India,Small,Retail,Paid Ads,0,0,0
CUST_14344,2024-02-08,North India,Medium,Tech,Paid Ads,0,1,1
CUST_14345,2024-10-14,North India,Large,Finance,Paid Ads,1,0,0
CUST_14346,2024-05-03,South India,Medium,Healthcare,Referral,0,0,0
CUST_14347,2024-10-09,West India,Small,Finance,Organic,0,0,0
CUST_14348,2024-06-28,International,Large,Finance,Referral,1,0,1
CUST_14349,2024-04-06,West India,Small,Tech,Paid Ads,0,0,0
CUST_14350,2024-07-09,South India,Medium,Finance,Paid Ads,1,1,0
CUST_14351,2024-03-14,North India,Large,Tech,Referral,0,0,0
CUST_14352,2025-03-22,North India,Medium,Tech,Organic,0,0,0
CUST_14353,2025-05-11,South India,Medium,Finance,Referral,1,1,0
CUST_14354,2025-07-14,North India,Large,Healthcare,Paid Ads,1,1,1
CUST_14355,2025-04-28,North India,Medium,Finance,Organic,1,1,1
CUST_14356,2025-12-22,South India,Small,Healthcare,Referral,0,0,0
CUST_14357,2024-04-25,South India,Small,Finance,Organic,0,0,0
CUST_14358,2025-06-18,South India,Small,Retail,Paid Ads,0,0,0
CUST_14359,2024-04-07,South India,Medium,Retail,Organic,0,0,0
CUST_14360,2024-11-23,South India,Small,Retail,Organic,0,0,0
CUST_14361,2025-02-10,South India,Large,Finance,Organic,0,0,0
CUST_14362,2024-11-08,South India,Small,Finance,Referral,1,1,1
CUST_14363,2025-12-02,West India,Medium,Healthcare,Paid Ads,0,0,0
CUST_14364,2025-11-24,West India,Large,Retail,Organic,1,0,0
CUST_14365,2024-05-27,North India,Medium,Tech,Organic,0,0,0
CUST_14366,2024-12-07,West India,Small,Retail,Referral,1,0,0
CUST_14367,2025-05-09,South India,Large,Retail,Paid Ads,0,1,0
CUST_14368,2024-01-23,North India,Small,Tech,Organic,0,0,0
CUST_14369,2024-04-14,South India,Small,Retail,Referral,0,0,0
CUST_14370,2025-11-05,West India,Small,Retail,Paid Ads,1,0,0
CUST_14371,2025-08-01,South India,Medium,Healthcare,Organic,0,0,0
CUST_14372,2025-07-11,South India,Medium,Retail,Paid Ads,0,0,0
CUST_14373,2025-08-15,South India,Small,Tech,Paid Ads,1,0,0
CUST_14374,2025-10-20,International,Large,Tech,Organic,0,0,0
CUST_14375,2024-08-09,South India,Small,Retail,Paid Ads,0,1,0
CUST_14376,2024-01-15,South India,Small,Finance,Paid Ads,1,1,1
CUST_14377,2025-09-24,South India,Small,Retail,Referral,0,1,1
CUST_14378,2024-03-18,West India,Medium,Tech,Organic,1,0,0
CUST_14379,2024-11-17,North India,Small,Tech,Paid Ads,0,0,0
CUST_14380,2024-08-28,North India,Small,Tech,Organic,0,1,0
CUST_14381,2024-01-18,North India,Small,Finance,Organic,0,0,0
CUST_14382,2025-03-29,North India,Small,Finance,Paid Ads,0,0,0
CUST_14383,2025-03-18,South India,Small,Finance,Paid Ads,1,1,1
CUST_14384,2024-10-03,South India,Small,Retail,Paid Ads,1,0,0
CUST_14385,2025-02-27,West India,Small,Tech,Organic,0,0,0
CUST_14386,2025-04-20,North India,Medium,Retail,Referral,0,0,0
CUST_14387,2024-01-27,International,Small,Retail,Paid Ads,0,0,0
CUST_14388,2025-05-28,West India,Small,Finance,Paid Ads,1,0,0
CUST_14389,2025-04-08,North India,Small,Retail,Organic,1,0,1
CUST_14390,2024-12-28,North India,Small,Healthcare,Organic,1,1,0
CUST_14391,2025-01-17,West India,Small,Finance,Organic,1,0,0
CUST_14392,2025-06-08,South India,Small,Finance,Referral,1,0,1
CUST_14393,2025-01-16,South India,Small,Tech,Organic,1,1,1
CUST_14394,2024-07-02,North India,Small,Healthcare,Paid Ads,1,1,0
CUST_14395,2024-07-12,South India,Medium,Healthcare,Paid Ads,1,0,0
CUST_14396,2025-04-06,South India,Small,Healthcare,Organic,0,0,0
CUST_14397,2024-02-25,International,Small,Tech,Paid Ads,0,0,0
CUST_14398,2024-08-17,West India,Small,Retail,Paid Ads,0,0,0
CUST_14399,2025-05-03,North India,Medium,Retail,Paid Ads,1,1,0
CUST_14400,2024-01-28,North India,Small,Tech,Organic,1,1,0
CUST_14401,2025-08-05,South India,Small,Retail,Referral,1,1,1
CUST_14402,2025-12-22,North India,Medium,Healthcare,Paid Ads,0,0,0
CUST_14403,2024-07-02,North India,Small,Tech,Paid Ads,1,1,0
CUST_14404,2025-02-28,West India,Medium,Healthcare,Organic,1,1,0
CUST_14405,2025-01-09,International,Medium,Healthcare,Paid Ads,0,0,0
CUST_14406,2024-02-10,South India,Large,Tech,Referral,0,0,0
CUST_14407,2025-04-28,South India,Medium,Finance,Paid Ads,1,1,1
CUST_14408,2024-09-16,North India,Small,Tech,Paid Ads,1,0,1
CUST_14409,2025-03-16,North India,Medium,Tech,Organic,0,0,0
CUST_14410,2024-03-24,South India,Medium,Finance,Organic,0,0,0
CUST_14411,2024-02-15,West India,Small,Finance,Paid Ads,0,0,0
CUST_14412,2025-03-15,International,Small,Healthcare,Paid Ads,1,0,0
CUST_14413,2025-11-01,International,Small,Finance,Referral,0,1,0
CUST_14414,2025-06-02,West India,Small,Finance,Organic,1,0,1
CUST_14415,2025-03-13,International,Small,Healthcare,Paid Ads,1,0,0
CUST_14416,2024-05-15,International,Medium,Healthcare,Paid Ads,1,1,0
CUST_14417,2024-07-01,North India,Large,Healthcare,Referral,0,0,0
CUST_14418,2025-12-09,South India,Small,Healthcare,Referral,0,0,0
CUST_14419,2024-06-20,South India,Small,Tech,Paid Ads,0,0,0
CUST_14420,2025-08-12,South India,Large,Healthcare,Organic,0,0,0
CUST_14421,2025-11-20,North India,Small,Tech,Paid Ads,1,1,0
CUST_14422,2025-06-22,West India,Small,Healthcare,Paid Ads,1,1,1
CUST_14423,2024-04-29,North India,Small,Tech,Referral,0,0,0
CUST_14424,2024-10-07,South India,Small,Tech,Referral,1,0,1
CUST_14425,2024-11-03,South India,Medium,Tech,Paid Ads,0,0,0
CUST_14426,2025-12-08,South India,Large,Tech,Referral,1,1,1
CUST_14427,2024-10-03,South India,Medium,Finance,Organic,0,0,0
CUST_14428,2025-06-13,South India,Large,Tech,Referral,0,0,0
CUST_14429,2024-10-21,South India,Small,Finance,Referral,0,0,0
CUST_14430,2024-02-22,South India,Medium,Finance,Referral,0,0,0
CUST_14431,2025-03-07,North India,Small,Tech,Paid Ads,0,0,0
CUST_14432,2024-02-21,South India,Small,Healthcare,Organic,0,0,0
CUST_14433,2025-12-28,North India,Small,Finance,Referral,1,0,1
CUST_14434,2024-03-12,North India,Large,Tech,Paid Ads,1,0,0
CUST_14435,2024-01-28,South India,Medium,Retail,Paid Ads,0,0,0
CUST_14436,2025-04-13,North India,Small,Finance,Organic,1,1,0
CUST_14437,2025-06-30,South India,Small,Healthcare,Organic,1,1,0
CUST_14438,2025-02-04,South India,Medium,Retail,Organic,1,1,0
CUST_14439,2024-07-19,International,Large,Finance,Paid Ads,0,0,0
CUST_14440,2025-09-02,North India,Medium,Tech,Organic,0,0,0
CUST_14441,2025-04-10,North India,Small,Tech,Paid Ads,0,0,0
CUST_14442,2025-10-13,West India,Small,Tech,Organic,1,0,1
CUST_14443,2025-08-17,International,Small,Tech,Referral,0,0,0
CUST_14444,2025-07-13,South India,Small,Healthcare,Paid Ads,0,0,0
CUST_14445,2025-01-13,West India,Small,Healthcare,Referral,0,0,0
CUST_14446,2024-06-25,West India,Small,Finance,Organic,0,0,1
CUST_14447,2024-02-21,South India,Medium,Tech,Referral,1,0,0
CUST_14448,2024-03-19,West India,Large,Retail,Organic,1,1,0
CUST_14449,2025-01-19,South India,Large,Finance,Paid Ads,0,0,0
CUST_14450,2025-07-29,North India,Medium,Retail,Referral,1,1,0
CUST_14451,2024-01-08,North India,Small,Tech,Organic,0,0,0
CUST_14452,2024-08-01,South India,Small,Tech,Referral,0,1,0
CUST_14453,2024-01-25,West India,Large,Tech,Paid Ads,0,0,0
CUST_14454,2025-03-25,West India,Small,Finance,Organic,1,1,1
CUST_14455,2025-04-01,International,Small,Retail,Paid Ads,1,0,1
CUST_14456,2025-04-05,South India,Small,Tech,Referral,1,1,1
CUST_14457,2024-07-16,South India,Small,Tech,Referral,0,0,0
CUST_14458,2024-04-03,West India,Small,Tech,Paid Ads,0,1,0
CUST_14459,2025-12-19,South India,Small,Finance,Organic,0,0,0
CUST_14460,2025-03-12,North India,Medium,Finance,Organic,0,0,0
CUST_14461,2025-06-10,West India,Small,Tech,Organic,0,1,0
CUST_14462,2025-11-20,South India,Small,Retail,Organic,0,0,0
CUST_14463,2025-01-12,South India,Small,Tech,Organic,1,0,0
CUST_14464,2025-08-09,North India,Small,Finance,Referral,0,1,0
CUST_14465,2024-04-13,South India,Small,Tech,Referral,1,0,0
